No.	NAME	Eta_epsi_A	Eta_betaS_A	Eta_beta_A	Eta_C_A	Eta_L	Eta_F_A	Eta_FL	Eta_FL_A	Eta_B	Eta_B_A	Eta_sh_y	Eta_sh_x	Eta_D_AlphaB	Eta_epsi_2	Eta_epsi_3	Eta_epsi_5	Eta_D_epsiB	Eta_D_epsiC	Eta_D_epsiD	Eta_psi1	Eta_D_beta	Eta_D_beta_A
506	Cefuroxime	0.745454545454545	0.689655172413793	1.13793103448276	0.889348922163866	6.88829495344288	1.0238139933724	6.95714805705619	0.239901657139869	0.826556989500927	0.0285019651552044	0.412213740458015	0	0.0482758618891239	0.975862068965517	0.441463414634146	0.9125	0.0534545454545458	-0.250536585365853	0.0633620689655172	0.462897526501767	-7	-0.241379310344828
507	Nalidixic acid	0.653571428571429	0.647058823529412	1.29411764705882	0.679193739920508	3.56809765758759	0.912620577893243	4.47281490027117	0.263106758839481	0.545087442141239	0.0320639671847788	0.435897435897436	0	0.0411764718592167	0.882352941176471	0.441666666666667	0.882352941176471	0.0623949579831932	-0.149509803921569	0	0.52	0	0
508	Cephalothin	0.698373983739837	0.653846153846154	1.09615384615385	0.953873953854462	6.92580992752499	0.842494695212231	5.45410792558473	0.209773381753259	0.792082146890279	0.0304646979573184	0.393048128342246	0	0.0205128211528063	0.928205128205128	0.442465753424658	0.904938271604938	0.0508562532433834	-0.205051977071796	0.0232668566001899	0.51657458563536	-5.5	-0.211538461538462
509	Ceftazidime	0.698275862068964	0.675675675675676	1.17567567567568	1.04843738909747	9.072148047416	1.09768486778858	8.41876013812969	0.227534057787289	1.26709181445431	0.0342457247149814	0.362068965517241	0.028735632183908	0.0297297295182943	0.924324324324324	0.445098039215685	0.8775	0.0482758620689657	-0.204901960784313	0.0468243243243244	0.508771929824562	-6.5	-0.175675675675676
510	Cefaclor	0.700514800514801	0.65625	1.15625	0.883739771475257	6.0628483482871	0.889239388764081	5.35074300963384	0.22294762540141	0.758408642079066	0.0316003600866277	0.423108552631579	0	0.0174603182822466	0.917460317460317	0.443283582089553	0.848853615520282	0.071202631202631	-0.186028587222617	0.0686067019400354	0.525951557093426	-3.75	-0.15625
511	Piperacillin	0.65537634408602	0.680555555555556	1.09722222222222	1.10199845772751	9.39457878414298	1.07499964341959	7.57869131119767	0.210519203088824	1.28472990465935	0.0356869417960931	0.402	0.03	0.0370370373129845	0.912037037037037	0.442574257425741	0.879824561403508	0.0313567362428844	-0.181445350417394	0.0322124756335282	0.50761421319797	-9.5	-0.263888888888889
512	Cefotaxime	0.732608695652173	0.683333333333333	1.13333333333333	0.963294191771114	7.46513191789311	0.994150268242211	6.77415794272332	0.225805264757444	0.932710139383576	0.0310903379794525	0.421428571428571	0	0.0333333350718021	0.963333333333333	0.441176470588235	0.903030303030303	0.0346086956521741	-0.256823529411765	0.0603030303030303	0.484429065743945	-7	-0.233333333333333
513	Cephalothin	0.698373983739837	0.653846153846154	1.09615384615385	0.953873953854462	6.92580992752499	0.842494695212231	5.45410792558473	0.209773381753259	0.792082146890279	0.0304646979573184	0.393048128342246	0	0.0205128211528063	0.928205128205128	0.442465753424658	0.904938271604938	0.0508562532433834	-0.205051977071796	0.0232668566001899	0.51657458563536	-5.5	-0.211538461538462
514	Cefoxitin	0.715909090909091	0.669642857142857	1.08035714285714	0.995285619095516	7.27450198563126	0.929355323225225	6.02206474191065	0.215073740782523	0.875433272458088	0.0312654740163603	0.333333333333333	0.0378787878787879	0.0285714287310839	0.953571428571428	0.441772151898734	0.890322580645161	0.0499090909090911	-0.224227848101266	0.0632488479262673	0.49438202247191	-7.25	-0.258928571428571
515	Ceftazidime	0.698275862068964	0.675675675675676	1.17567567567568	1.04843738909747	9.072148047416	1.09768486778858	8.41876013812969	0.227534057787289	1.26709181445431	0.0342457247149814	0.362068965517241	0.028735632183908	0.0297297295182943	0.924324324324324	0.445098039215685	0.8775	0.0482758620689657	-0.204901960784313	0.0468243243243244	0.508771929824562	-6.5	-0.175675675675676
516	Piperacillin	0.65537634408602	0.680555555555556	1.09722222222222	1.10199845772751	9.39457878414298	1.07499964341959	7.57869131119767	0.210519203088824	1.28472990465935	0.0356869417960931	0.402	0.03	0.0370370373129845	0.912037037037037	0.442574257425741	0.879824561403508	0.0313567362428844	-0.181445350417394	0.0322124756335282	0.50761421319797	-9.5	-0.263888888888889
517	Cefmetazole	0.722463768115942	0.658333333333333	1.10833333333333	1.06685673728903	8.46303625610041	0.885883025779893	5.8883720263079	0.196279067543597	0.820591717591696	0.0273530572530565	0.297235023041475	0.0345622119815668	0.0177777782082558	0.947777777777778	0.441176470588235	0.926881720430107	0.017602657004831	-0.263684640522876	0.0208960573476702	0.508792497069168	-6.25	-0.208333333333333
518	Aztreonam	0.762015503875969	0.669642857142857	1.15178571428571	0.948962260106511	6.54456432129924	1.08762962034389	6.20817898686845	0.221720678102445	1.3332566918323	0.0476163104225823	0.342857142857143	0.103896103896104	0.0416666679084301	1.00952380952381	0.44	0.940860215053763	0.0205340223944877	-0.301481481481481	0.0686635944700461	0.454009433962264	-5.25	-0.1875
519	Cefamandole	0.699305555555555	0.653225806451613	1.18548387096774	0.951263566681536	7.81494088839084	0.968286027770186	7.06497696471888	0.227902482732867	0.878082146890281	0.0283252305448478	0.393665158371041	0	0.024731183424592	0.918279569892473	0.444186046511627	0.88080808080808	0.0570436507936511	-0.198075858250277	0.0374714890843922	0.517564402810305	-3.75	-0.120967741935484
520	Nalidixic acid	0.653571428571429	0.647058823529412	1.29411764705882	0.679193739920508	3.56809765758759	0.912620577893243	4.47281490027117	0.263106758839481	0.545087442141239	0.0320639671847788	0.435897435897436	0	0.0411764718592167	0.882352941176471	0.441666666666667	0.882352941176471	0.0623949579831932	-0.149509803921569	0	0.52	0	0
521	Cefoxitin	0.715909090909091	0.669642857142857	1.08035714285714	0.995285619095516	7.27450198563126	0.929355323225225	6.02206474191065	0.215073740782523	0.875433272458088	0.0312654740163603	0.333333333333333	0.0378787878787879	0.0285714287310839	0.953571428571428	0.441772151898734	0.890322580645161	0.0499090909090911	-0.224227848101266	0.0632488479262673	0.49438202247191	-7.25	-0.258928571428571
522	Ceftriaxone	0.757051282051281	0.694444444444444	1.15277777777778	1.04828867182506	9.19718952453966	1.04396334960189	7.91911043378851	0.219975289827458	1.14170004167183	0.0317138900464398	0.428571428571428	0	0.0268518514931202	0.960185185185185	0.443999999999999	0.909401709401709	0.0326465201465203	-0.280404761904762	0.0507834757834759	0.492767598842816	-8.5	-0.236111111111111
523	Nalidixic acid	0.653571428571429	0.647058823529412	1.29411764705882	0.679193739920508	3.56809765758759	0.912620577893243	4.47281490027117	0.263106758839481	0.545087442141239	0.0320639671847788	0.435897435897436	0	0.0411764718592167	0.882352941176471	0.441666666666667	0.882352941176471	0.0623949579831932	-0.149509803921569	0	0.52	0	0
524	Nalidixic acid	0.653571428571429	0.647058823529412	1.29411764705882	0.679193739920508	3.56809765758759	0.912620577893243	4.47281490027117	0.263106758839481	0.545087442141239	0.0320639671847788	0.435897435897436	0	0.0411764718592167	0.882352941176471	0.441666666666667	0.882352941176471	0.0623949579831932	-0.149509803921569	0	0.52	0	0
525	Cefamandole	0.699305555555555	0.653225806451613	1.18548387096774	0.951263566681536	7.81494088839084	0.968286027770186	7.06497696471888	0.227902482732867	0.878082146890281	0.0283252305448478	0.393665158371041	0	0.024731183424592	0.918279569892473	0.444186046511627	0.88080808080808	0.0570436507936511	-0.198075858250277	0.0374714890843922	0.517564402810305	-3.75	-0.120967741935484
526	Sulbenicillin	0.706976744186046	0.648148148148148	1.14814814814815	0.995729553324293	6.84950941999371	1.0028212979788	5.59870343553367	0.207359386501247	1.22378714447262	0.0453254497952821	0.34375	0.104166666666667	0.025925925001502	0.948148148148148	0.444	0.924999999999999	0.0498338870431894	-0.213142857142857	0.023148148148148	0.500000000000001	-4	-0.148148148148148
527	BL-S217	0.673611111111111	0.663793103448276	1.11206896551724	0.966204219601651	7.56585307410203	0.900907550137755	6.20791162912504	0.214065918245691	0.898235296772927	0.0309736309232044	0.382211538461538	0	0.0218390803784132	0.918390804597701	0.44320987654321	0.897777777777777	0.0415123456790127	-0.188888888888889	0.0206130268199233	0.520650813516896	-6.25	-0.21551724137931
528	Cefotaxime	0.732608695652173	0.683333333333333	1.13333333333333	0.963294191771114	7.46513191789311	0.994150268242211	6.77415794272332	0.225805264757444	0.932710139383576	0.0310903379794525	0.421428571428571	0	0.0333333350718021	0.963333333333333	0.441176470588235	0.903030303030303	0.0346086956521741	-0.256823529411765	0.0603030303030303	0.484429065743945	-7	-0.233333333333333
529	Cefaclor	0.700514800514801	0.65625	1.15625	0.883739771475257	6.0628483482871	0.889239388764081	5.35074300963384	0.22294762540141	0.758408642079066	0.0316003600866277	0.423108552631579	0	0.0174603182822466	0.917460317460317	0.443283582089553	0.848853615520282	0.071202631202631	-0.186028587222617	0.0686067019400354	0.525951557093426	-3.75	-0.15625
530	Cefotaxime	0.732608695652173	0.683333333333333	1.13333333333333	0.963294191771114	7.46513191789311	0.994150268242211	6.77415794272332	0.225805264757444	0.932710139383576	0.0310903379794525	0.421428571428571	0	0.0333333350718021	0.963333333333333	0.441176470588235	0.903030303030303	0.0346086956521741	-0.256823529411765	0.0603030303030303	0.484429065743945	-7	-0.233333333333333
531	Nocardicin B	0.688135593220338	0.645833333333333	1.21527777777778	0.845853072491822	7.72935173369317	1.18699233399941	9.386948224635	0.260748561795417	1.05570004167183	0.0293250011575509	0.397515527950311	0	0.0527777783572674	0.936111111111111	0.441176470588234	0.845238095238095	0.0656003819527337	-0.18135874067937	0.0908730158730159	0.477744807121662	-2.75	-0.0763888888888889
532	Piperacillin	0.65537634408602	0.680555555555556	1.09722222222222	1.10199845772751	9.39457878414298	1.07499964341959	7.57869131119767	0.210519203088824	1.28472990465935	0.0356869417960931	0.402	0.03	0.0370370373129845	0.912037037037037	0.442574257425741	0.879824561403508	0.0313567362428844	-0.181445350417394	0.0322124756335282	0.50761421319797	-9.5	-0.263888888888889
533	Cefmetazole	0.722463768115942	0.658333333333333	1.10833333333333	1.06685673728903	8.46303625610041	0.885883025779893	5.8883720263079	0.196279067543597	0.820591717591696	0.0273530572530565	0.297235023041475	0.0345622119815668	0.0177777782082558	0.947777777777778	0.441176470588235	0.926881720430107	0.017602657004831	-0.263684640522876	0.0208960573476702	0.508792497069168	-6.25	-0.208333333333333
534	Ceftriaxone	0.757051282051281	0.694444444444444	1.15277777777778	1.04828867182506	9.19718952453966	1.04396334960189	7.91911043378851	0.219975289827458	1.14170004167183	0.0317138900464398	0.428571428571428	0	0.0268518514931202	0.960185185185185	0.443999999999999	0.909401709401709	0.0326465201465203	-0.280404761904762	0.0507834757834759	0.492767598842816	-8.5	-0.236111111111111
535	Sulbenicillin	0.706976744186046	0.648148148148148	1.14814814814815	0.995729553324293	6.84950941999371	1.0028212979788	5.59870343553367	0.207359386501247	1.22378714447262	0.0453254497952821	0.34375	0.104166666666667	0.025925925001502	0.948148148148148	0.444	0.924999999999999	0.0498338870431894	-0.213142857142857	0.023148148148148	0.500000000000001	-4	-0.148148148148148
536	Cefuroxime	0.745454545454545	0.689655172413793	1.13793103448276	0.889348922163866	6.88829495344288	1.0238139933724	6.95714805705619	0.239901657139869	0.826556989500927	0.0285019651552044	0.412213740458015	0	0.0482758618891239	0.975862068965517	0.441463414634146	0.9125	0.0534545454545458	-0.250536585365853	0.0633620689655172	0.462897526501767	-7	-0.241379310344828
537	Ceftizoxime	0.742342342342342	0.69	1.17	0.860590766182248	6.25000948484948	0.92903746380753	5.68474992312663	0.227389996925065	0.737240592023887	0.0294896236809555	0.414084507042253	0	0.0266666673123837	0.954666666666666	0.442857142857143	0.884523809523809	0.0431553504724236	-0.256329849012776	0.0701428571428571	0.495810055865922	-5.25	-0.21
538	Ceftizoxime	0.742342342342342	0.69	1.17	0.860590766182248	6.25000948484948	0.92903746380753	5.68474992312663	0.227389996925065	0.737240592023887	0.0294896236809555	0.414084507042253	0	0.0266666673123837	0.954666666666666	0.442857142857143	0.884523809523809	0.0431553504724236	-0.256329849012776	0.0701428571428571	0.495810055865922	-5.25	-0.21
539	LY097964	0.719166666666667	0.682692307692308	1.14423076923077	0.932869402182926	6.615421693835	0.917145516481968	5.73002131666407	0.22038543525631	0.826556989500927	0.0317906534423433	0.437837837837838	0	0.0256410259753466	0.944871794871794	0.442465753424658	0.878160919540229	0.0381060606060605	-0.238594852635948	0.0667108753315649	0.502035278154682	-5.75	-0.221153846153846
540	Piperacillin	0.65537634408602	0.680555555555556	1.09722222222222	1.10199845772751	9.39457878414298	1.07499964341959	7.57869131119767	0.210519203088824	1.28472990465935	0.0356869417960931	0.402	0.03	0.0370370373129845	0.912037037037037	0.442574257425741	0.879824561403508	0.0313567362428844	-0.181445350417394	0.0322124756335282	0.50761421319797	-9.5	-0.263888888888889
541	BL-S217	0.673611111111111	0.663793103448276	1.11206896551724	0.966204219601651	7.56585307410203	0.900907550137755	6.20791162912504	0.214065918245691	0.898235296772927	0.0309736309232044	0.382211538461538	0	0.0218390803784132	0.918390804597701	0.44320987654321	0.897777777777777	0.0415123456790127	-0.188888888888889	0.0206130268199233	0.520650813516896	-6.25	-0.21551724137931
542	Cephalothin	0.698373983739837	0.653846153846154	1.09615384615385	0.953873953854462	6.92580992752499	0.842494695212231	5.45410792558473	0.209773381753259	0.792082146890279	0.0304646979573184	0.393048128342246	0	0.0205128211528063	0.928205128205128	0.442465753424658	0.904938271604938	0.0508562532433834	-0.205051977071796	0.0232668566001899	0.51657458563536	-5.5	-0.211538461538462
543	Piperacillin	0.65537634408602	0.680555555555556	1.09722222222222	1.10199845772751	9.39457878414298	1.07499964341959	7.57869131119767	0.210519203088824	1.28472990465935	0.0356869417960931	0.402	0.03	0.0370370373129845	0.912037037037037	0.442574257425741	0.879824561403508	0.0313567362428844	-0.181445350417394	0.0322124756335282	0.50761421319797	-9.5	-0.263888888888889
544	Cefaclor	0.700514800514801	0.65625	1.15625	0.883739771475257	6.0628483482871	0.889239388764081	5.35074300963384	0.22294762540141	0.758408642079066	0.0316003600866277	0.423108552631579	0	0.0174603182822466	0.917460317460317	0.443283582089553	0.848853615520282	0.071202631202631	-0.186028587222617	0.0686067019400354	0.525951557093426	-3.75	-0.15625
545	Nalidixic acid	0.653571428571429	0.647058823529412	1.29411764705882	0.679193739920508	3.56809765758759	0.912620577893243	4.47281490027117	0.263106758839481	0.545087442141239	0.0320639671847788	0.435897435897436	0	0.0411764718592167	0.882352941176471	0.441666666666667	0.882352941176471	0.0623949579831932	-0.149509803921569	0	0.52	0	0
546	BL-S217	0.673611111111111	0.663793103448276	1.11206896551724	0.966204219601651	7.56585307410203	0.900907550137755	6.20791162912504	0.214065918245691	0.898235296772927	0.0309736309232044	0.382211538461538	0	0.0218390803784132	0.918390804597701	0.44320987654321	0.897777777777777	0.0415123456790127	-0.188888888888889	0.0206130268199233	0.520650813516896	-6.25	-0.21551724137931
547	Cefuroxime	0.745454545454545	0.689655172413793	1.13793103448276	0.889348922163866	6.88829495344288	1.0238139933724	6.95714805705619	0.239901657139869	0.826556989500927	0.0285019651552044	0.412213740458015	0	0.0482758618891239	0.975862068965517	0.441463414634146	0.9125	0.0534545454545458	-0.250536585365853	0.0633620689655172	0.462897526501767	-7	-0.241379310344828
548	Nalidixic acid	0.653571428571429	0.647058823529412	1.29411764705882	0.679193739920508	3.56809765758759	0.912620577893243	4.47281490027117	0.263106758839481	0.545087442141239	0.0320639671847788	0.435897435897436	0	0.0411764718592167	0.882352941176471	0.441666666666667	0.882352941176471	0.0623949579831932	-0.149509803921569	0	0.52	0	0
549	Piperacillin	0.65537634408602	0.680555555555556	1.09722222222222	1.10199845772751	9.39457878414298	1.07499964341959	7.57869131119767	0.210519203088824	1.28472990465935	0.0356869417960931	0.402	0.03	0.0370370373129845	0.912037037037037	0.442574257425741	0.879824561403508	0.0313567362428844	-0.181445350417394	0.0322124756335282	0.50761421319797	-9.5	-0.263888888888889
